age,workclass,fnlwgt,education,marital_status,occupation,relationship,race,gender,capital_gain,capital_loss,hours_per_week,income,region,net_capital,has_capital_activity,employment_type
32,Private,137076,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
41,Private,115411,College,Divorced,Sales,Own-child,White,Male,2174,0,45,<=50K,US & Canada,2174,1,Full_time
51,Private,313146,High School Graduate,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
69,Self-Employed (Not Incorporated),29980,7th to 8th Grade,Never Married,Farming / Fishing,Other-relative,White,Male,1848,0,10,<=50K,US & Canada,1848,1,Part_time
39,Self-Employed (Incorporated),543042,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,5178,0,50,>50K,US & Canada,5178,1,Overtime
43,Private,271807,College,Divorced,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
51,Federal Government,97934,Bachelor's Degree,Married (Civilian Spouse),Farming / Fishing,Married,White,Male,5178,0,40,>50K,US & Canada,5178,1,Full_time
43,Private,191196,High School Graduate,Divorced,Other Service,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
35,Self-Employed (Not Incorporated),264627,11th Grade,Divorced,Executive / Managerial,Unmarried,White,Female,0,0,84,<=50K,US & Canada,0,0,Overtime
32,Private,183801,High School Graduate,Divorced,Craft / Repair,Own-child,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
25,Private,209227,Bachelor's Degree,Never Married,Professional Specialty,Own-child,White,Female,0,0,21,<=50K,US & Canada,0,0,Part_time
64,Private,216208,College,Widowed,Sales,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
28,Private,377095,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
44,Private,317535,1st to 4th Grade,Married (Civilian Spouse),Protective Service,Other-relative,White,Male,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
40,Private,247880,Bachelor's Degree,Married (Civilian Spouse),Technical Support,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
21,Private,152246,College,Never Married,Handlers / Cleaners,Own-child,Asian-Pac-Islander,Male,0,0,40,<=50K,East Asia & Pacific,0,0,Full_time
23,Private,428299,High School Graduate,Never Married,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
23,Private,161708,College,Never Married,Other Service,Unmarried,White,Female,0,0,20,<=50K,US & Canada,0,0,Part_time
19,Private,167859,High School Graduate,Never Married,Other Service,Own-child,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
61,Private,85194,College,Married (Civilian Spouse),Technical Support,Married,White,Male,0,0,25,<=50K,US & Canada,0,0,Part_time
39,Private,117683,10th Grade,Married (Civilian Spouse),Handlers / Cleaners,Married,White,Male,0,0,45,<=50K,US & Canada,0,0,Full_time
51,Private,139347,High School Graduate,Married (Civilian Spouse),Administrative / Clerical,Married,White,Female,7688,0,40,>50K,US & Canada,7688,1,Full_time
25,Private,427744,10th Grade,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
33,Private,122116,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,0,0,45,<=50K,US & Canada,0,0,Full_time
34,State Government,227931,College,Divorced,Administrative / Clerical,Not-in-family,White,Female,0,0,38,<=50K,US & Canada,0,0,Full_time
54,Self-Employed (Not Incorporated),226497,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
24,Private,83783,Bachelor's Degree,Never Married,Technical Support,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
28,Private,197113,High School Graduate,Never Married,Machine Operator / Inspector,Own-child,Other,Male,0,0,50,<=50K,Latin America & Caribbean,0,0,Overtime
33,Private,204742,College,Married (Civilian Spouse),Sales,Married,White,Male,0,0,44,<=50K,US & Canada,0,0,Full_time
63,,331527,High School Graduate,Married (Civilian Spouse),,Married,White,Male,0,0,14,<=50K,US & Canada,0,0,Part_time
31,Private,213179,High School Graduate,Married (Civilian Spouse),Transport / Moving,Married,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
70,Self-Employed (Incorporated),188260,High School Graduate,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,16,<=50K,US & Canada,0,0,Part_time
43,Private,298161,High School Graduate,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Female,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
36,Private,143774,College,Married (Civilian Spouse),Administrative / Clerical,Married,White,Female,0,0,12,>50K,US & Canada,0,0,Part_time
50,Local Government,139296,11th Grade,Never Married,Craft / Repair,Unmarried,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
21,Private,152389,College,Never Married,Other Service,Not-in-family,Black,Female,0,0,30,<=50K,US & Canada,0,0,Part_time
31,Private,309974,College,Separated,Technical Support,Unmarried,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
19,,37085,College,Never Married,,Own-child,White,Female,0,0,30,<=50K,US & Canada,0,0,Part_time
39,Private,270059,College,Divorced,Administrative / Clerical,Unmarried,White,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
29,Private,130045,7th to 8th Grade,Married (Civilian Spouse),Other Service,Married,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
39,Private,188038,College,Divorced,Handlers / Cleaners,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
17,Private,168203,7th to 8th Grade,Never Married,Farming / Fishing,Other-relative,Other,Male,0,0,40,<=50K,Latin America & Caribbean,0,0,Full_time
46,Private,171807,College,Divorced,Sales,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
62,Private,186696,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
32,Private,177531,10th Grade,Divorced,Other Service,Unmarried,Black,Female,0,0,23,<=50K,US & Canada,0,0,Part_time
28,Private,115464,High School Graduate,Never Married,Other Service,Own-child,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
19,Private,501144,College,Never Married,Sales,Other-relative,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
61,Local Government,180079,Doctorate/PhD,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,4064,0,40,<=50K,US & Canada,4064,1,Full_time
24,Local Government,203924,Bachelor's Degree,Married (Civilian Spouse),Protective Service,Married,White,Male,0,0,45,<=50K,US & Canada,0,0,Full_time
38,Private,91857,College,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,41,<=50K,US & Canada,0,0,Full_time
38,Private,229700,Master's Degree,Married (Civilian Spouse),Professional Specialty,Married,Black,Male,0,0,40,>50K,US & Canada,0,0,Full_time
17,Private,158704,10th Grade,Never Married,Sales,Own-child,White,Male,0,0,20,<=50K,US & Canada,0,0,Part_time
28,Private,190911,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
52,Private,139176,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,0,0,8,<=50K,US & Canada,0,0,Part_time
61,Private,119684,Professional School,Married (Civilian Spouse),Professional Specialty,Married,White,Male,15024,0,20,>50K,US & Canada,15024,1,Part_time
69,Private,124930,5th to 6th Grade,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Male,0,2267,40,<=50K,US & Canada,-2267,1,Full_time
19,Private,168693,High School Graduate,Never Married,Sales,Own-child,White,Female,0,0,25,<=50K,US & Canada,0,0,Part_time
26,Private,250038,College,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
34,Self-Employed (Incorporated),353927,College,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
70,Private,216390,9th Grade,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Female,2653,0,40,<=50K,US & Canada,2653,1,Full_time
21,Private,230248,High School Graduate,Never Married,Administrative / Clerical,Not-in-family,White,Female,0,0,25,<=50K,US & Canada,0,0,Part_time
43,Private,117728,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,44,<=50K,US & Canada,0,0,Full_time
52,Private,115851,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
59,Private,193335,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
21,Private,203894,Associate's Degree (Vocational),Never Married,Administrative / Clerical,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
53,Self-Employed (Not Incorporated),100109,Master's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,1977,40,>50K,US & Canada,-1977,1,Full_time
55,State Government,157639,College,Married (Civilian Spouse),Protective Service,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
46,Self-Employed (Incorporated),235320,Master's Degree,Divorced,Sales,Not-in-family,White,Male,0,0,60,>50K,US & Canada,0,0,Overtime
36,Private,127686,High School Graduate,Separated,Administrative / Clerical,Unmarried,White,Female,0,0,37,<=50K,US & Canada,0,0,Full_time
39,Private,28572,High School Graduate,Never Married,Handlers / Cleaners,Own-child,White,Male,0,0,48,<=50K,US & Canada,0,0,Overtime
78,,91534,Bachelor's Degree,Married (Civilian Spouse),,Married,White,Male,0,0,3,<=50K,US & Canada,0,0,Part_time
30,Private,184687,High School Graduate,Never Married,Professional Specialty,Own-child,White,Female,0,0,30,<=50K,US & Canada,0,0,Part_time
22,Private,267945,College,Never Married,Sales,Own-child,White,Female,0,0,16,<=50K,US & Canada,0,0,Part_time
43,Private,131899,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
36,Private,192614,High School Graduate,Divorced,Machine Operator / Inspector,Not-in-family,White,Male,0,0,56,<=50K,US & Canada,0,0,Overtime
36,Private,186808,Bachelor's Degree,Married (Civilian Spouse),Craft / Repair,Own-child,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
50,Private,44116,High School Graduate,Divorced,Craft / Repair,Unmarried,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
27,Federal Government,46442,Bachelor's Degree,Never Married,Protective Service,Not-in-family,White,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
46,Federal Government,78022,High School Graduate,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
24,Private,417668,Bachelor's Degree,Never Married,Professional Specialty,Own-child,White,Male,0,0,20,<=50K,US & Canada,0,0,Part_time
41,Private,223763,High School Graduate,Divorced,Craft / Repair,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
68,Private,223851,High School Graduate,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,24,<=50K,US & Canada,0,0,Part_time
38,Local Government,115634,College,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
47,Private,114459,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,0,0,40,>50K,US & Canada,0,0,Full_time
41,Private,197093,College,Never Married,Other Service,Not-in-family,Black,Male,0,0,20,<=50K,US & Canada,0,0,Part_time
31,Self-Employed (Not Incorporated),357145,Doctorate/PhD,Never Married,Professional Specialty,Own-child,White,Female,0,0,48,<=50K,US & Canada,0,0,Overtime
29,Private,59231,College,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,42,<=50K,US & Canada,0,0,Full_time
26,Private,292303,High School Graduate,Never Married,Handlers / Cleaners,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
51,Private,122288,College,Widowed,Machine Operator / Inspector,Unmarried,White,Female,0,0,36,<=50K,US & Canada,0,0,Full_time
26,Federal Government,52322,Bachelor's Degree,Never Married,Technical Support,Not-in-family,Other,Male,0,0,60,<=50K,US & Canada,0,0,Overtime
27,Local Government,105830,Bachelor's Degree,Never Married,Professional Specialty,Not-in-family,White,Female,0,0,60,<=50K,US & Canada,0,0,Overtime
36,Private,107125,High School Graduate,Married (Civilian Spouse),Technical Support,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
28,Federal Government,281860,Bachelor's Degree,Never Married,Professional Specialty,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
53,Private,283320,Bachelor's Degree,Divorced,Technical Support,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
40,State Government,26598,Bachelor's Degree,Divorced,Professional Specialty,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
38,Private,220783,High School Graduate,Divorced,Other Service,Not-in-family,White,Female,0,0,20,<=50K,US & Canada,0,0,Part_time
21,,121694,7th to 8th Grade,Never Married,,Own-child,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
53,Private,208302,10th Grade,Married (Civilian Spouse),Other Service,Married,White,Male,0,0,34,<=50K,US & Canada,0,0,Part_time
34,Local Government,172664,High School Graduate,Married (Civilian Spouse),Craft / Repair,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
43,Private,54611,High School Graduate,Divorced,Transport / Moving,Not-in-family,White,Male,0,0,60,<=50K,US & Canada,0,0,Overtime
64,Private,631947,10th Grade,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
21,Private,394484,College,Never Married,Administrative / Clerical,Own-child,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
25,,239120,Bachelor's Degree,Never Married,,Not-in-family,White,Male,0,0,13,<=50K,US & Canada,0,0,Part_time
38,Federal Government,37683,Professional School,Never Married,Professional Specialty,Not-in-family,Asian-Pac-Islander,Female,99999,0,57,>50K,US & Canada,99999,1,Overtime
47,Local Government,193012,Master's Degree,Divorced,Protective Service,Not-in-family,Black,Male,0,0,50,>50K,US & Canada,0,0,Overtime
48,Private,143098,Doctorate/PhD,Married (Civilian Spouse),Professional Specialty,Married,Asian-Pac-Islander,Male,0,1902,40,>50K,East Asia & Pacific,-1902,1,Full_time
57,Private,84888,High School Graduate,Married (Civilian Spouse),Transport / Moving,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
37,Private,188503,Bachelor's Degree,Never Married,Administrative / Clerical,Not-in-family,White,Female,0,0,35,<=50K,US & Canada,0,0,Full_time
37,Private,337778,11th Grade,Divorced,Farming / Fishing,Not-in-family,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
51,Self-Employed (Not Incorporated),94432,High School Graduate,Married (Civilian Spouse),Farming / Fishing,Married,White,Male,0,0,55,>50K,US & Canada,0,0,Overtime
32,Private,168906,Associate's Degree (Academic),Never Married,Administrative / Clerical,Not-in-family,White,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
49,Private,116143,High School Graduate,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
52,Private,128272,High School Graduate,Married (Civilian Spouse),Sales,Married,White,Male,0,0,14,<=50K,US & Canada,0,0,Part_time
64,Federal Government,301383,Associate's Degree (Academic),Married (Civilian Spouse),Executive / Managerial,Married,White,Male,9386,0,45,>50K,US & Canada,9386,1,Full_time
46,Private,174995,High School Graduate,Divorced,Administrative / Clerical,Unmarried,White,Female,0,0,45,<=50K,US & Canada,0,0,Full_time
24,State Government,289909,College,Married (Civilian Spouse),Professional Specialty,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
39,Private,154641,Bachelor's Degree,Married (Civilian Spouse),Executive / Managerial,Married,White,Male,0,0,45,>50K,US & Canada,0,0,Full_time
23,Private,209034,High School Graduate,Married (Civilian Spouse),Machine Operator / Inspector,Married,White,Female,3942,0,40,<=50K,US & Canada,3942,1,Full_time
30,Private,203488,College,Never Married,Craft / Repair,Not-in-family,White,Male,0,0,44,<=50K,US & Canada,0,0,Full_time
34,Private,141118,Master's Degree,Divorced,Professional Specialty,Own-child,White,Female,0,0,60,>50K,US & Canada,0,0,Overtime
30,Private,169589,College,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
25,Private,137645,Bachelor's Degree,Never Married,Sales,Not-in-family,Black,Female,0,0,40,<=50K,US & Canada,0,0,Full_time
58,Local Government,489085,Bachelor's Degree,Married (Civilian Spouse),Professional Specialty,Married,Black,Male,0,0,40,<=50K,US & Canada,0,0,Full_time
32,Private,36302,College,Married (Civilian Spouse),Administrative / Clerical,Married,White,Male,0,0,50,<=50K,US & Canada,0,0,Overtime
